package_id,county_count,record_count
cvnet4pkaks000as181g,2,2
cvqjmvuo773g008uav10,2,2
d04g0jejsr2g00antjfg,2,2
d04hrrsclak000cgq97g,2,2
d07pvkgb12i000a3aaj0,2,2
d05uudl27ee00094ruug,2,2
d5gps9ui8kjg00c3ejq0,2,2
d00i30tlhp0g008a661g,2,2
cvqk88tu3ph000ap7n9g,2,2
cvnjsh3pp0p000eijb7g,2,2
d057mjhn485g00bs7dbg,2,2
cmtvbfoim8r000fjiosg,2,2
cvqjp0caa58000bhoj10,2,2
d04i435sc5cg00dp5mfg,2,2
d055e0mdqm9g00ap2e50,2,2
d04ht23puid000cune70,2,2
cvvu6ccmmp30008g5q7g,2,2
cvvrt141fmq000c5n4lg,2,2
d07pvikmmp3000a9p8h0,2,2
cvveitvmrfo000auselg,2,2
cvnipaicalk000d0lvmg,2,2
cvqjs65lhp0g00f4673g,2,2
cvvsj1jpp0p000foa410,2,2
cvnjr6ss10rg00ep91kg,2,2
d04i1cer7j8g00bfppng,2,2
d4pnjjf8t2j000frs84g,2,2
cvo0d5jpuid000a71t60,2,2
cvne1geb3op0009apuk0,2,2
d07pjhmdqm9g00av2jgg,2,2
d058vigb12i0009ta51g,2,2
cvqjvldlhp0g00f469fg,2,2
cvneqe90p0eg00e6bc80,2,2
cmknurhgkbk00096fp6g,2,2
d04hmmeomc2g00f11nn0,2,2
cvnjkh0h3d7g00bkg75g,2,2
cvpdtpdu3ph000anem30,2,2
cvnjp74s3cjg00dhidog,2,2
cvvvd010qf8g008gm0tg,2,2
d04i2e5pebk000e5uho0,2,2
cvnjk5rpp0p000eijaig,2,2
d07pr9mqdhp000fehogg,2,2
cvqju8mo773g008ub14g,2,2
d00ibrgsssgg00e06t60,2,2
cvnk06qcalk000d0m420,2,2
d3cuqddu2l9000e47mgg,2,2
d04k67eomc2g00f152sg,2,2
cv6uisc71kmg00eos1q0,2,2
d004bmidvnk0009ae8rg,2,2
d0361oob12i0009eb6h0,2,2
d0jsm0osssgg008dk8pg,2,2
cvvstojpuid000bb9qe0,2,2
cvnk0d0b12i000f40us0,2,2
d07pvbrpp0p0009huplg,2,2
d04hmn5pebk000e5ug60,2,2
cvqk8aujsr2g0084uii0,2,2
cur1a18pr2e000ao3ajg,2,2
cvvst3saa58000ch5ugg,2,2
d00ibnuomc2g00dk475g,2,2
d07q01jkf5cg00dhg2k0,2,2
cvvbrcqgb1c0009t5jb0,2,2
cvndne56kgfg00dqc30g,2,2
cvnj3u79vfn000brgnd0,2,2
cvbitqpnfbn000fmm6lg,2,2
d03dtfk72f3g00bil1jg,2,2
cvqk64kclak0009tth70,2,2
cvndt7p0qf8g00favfvg,2,2
cvnj84saa58000bbh3bg,2,2
cvnk0imo773g008o34rg,2,2
cvnk0uuo773g008o34sg,2,2
d03dro5u3ph000cv2or0,2,2
cvne0f8b12i000f40io0,2,2
cvumfck72f3g00a5om4g,2,2
cvqjs9fk2lrg00cdvslg,2,2
d3m6hde8nps00098jl7g,2,2
cvniqpao7i8g00fs5k80,2,2
d04k71cs10rg009iimmg,2,2
d07pt2rpp0p0009hunr0,2,2
d04kc7ejsr2g00ao0tug,2,2
cvne0hao7i8g00fs5adg,2,2
cvvbqcsaa58000cal75g,2,2
cv116v5f9qc000enbfu0,2,2
cusd3qcrsau000au89bg,2,2
d04k7aidvnk000ardv00,2,2
cvvu7bkmmp30008g5qag,2,2
cvqk8jcs3cjg00dnq4tg,2,2
d03dpamomc2g00ejr9rg,2,2
cvnj9pvmrfo0009vlhf0,2,2
cvo0dm2o7i8g00ftl12g,2,2
cvvsaof9vfn000d17s00,2,2
d00jh66jsr2g009av3t0,2,2
cvvs5v1ggil000fi1ekg,2,2
d04i75ejsr2g00antna0,2,2
cvvbje4mmp300089j880,2,2
d00jcaks3cjg00etqrvg,2,2
cvnj8gacalk000d0m1k0,2,2
cvned9c4g8lg00d5akkg,2,2
d00loaidvnk0009ee960,2,2
d03drnob12i0009fvfv0,2,2
d057n3eomc2g00f16jh0,2,2
d07pu0udqm9g00av2rm0,2,2
d1k6uaavr6ng0094k0hg,2,2
cvmov2vnrfu000dpis20,2,2
cmq0btj0ekp0008qasi0,2,2
d07pt6ps5hl000emhdu0,2,2
d5i3j1fi154000cksm9g,2,2
d04hokqdvnk000aramig,2,2
cvned9kneg3g00fnai2g,2,2
cvvrr8ss10rg00fv107g,2,2
cvvu7mjpuid000bbadng,2,2
d004q7lpebk000cl8m90,2,2
d03dsaoh3d7g00e0ig3g,2,2
cvv7oh6r7j8g009lm56g,2,2
cvnj826o773g008o32cg,2,2
cvnetd90qf8g00favjp0,2,2
cvnjhq10qf8g00favrbg,2,2
d07poo472f3g00c5vaqg,2,2
d04hpu79vfn000ekkul0,2,2
cvnk1bdu3ph000aivorg,2,2
cvvs9ollhp0g0083lv6g,2,2
d6004bu8shlg009gs16g,2,2
cvnjtecs3cjg00dhie30,2,2
cvnk4mqgb1c0008tvuj0,2,2
cvnjaf7k2lrg00c7ok6g,2,2
cvvu49fmrfo000b5debg,2,2
cvo0d7ss10rg00eqo2e0,2,2
d036692calk000fb2ft0,2,2
d04lell27ee00093bvk0,2,2
cvvs7uugi0og008fil20,2,2
cn6h5pbvem1g00eb6dh0,2,2
cvvu5q8b12i00089oo70,2,2
cvvbqhsmmp300089j8ug,2,2
cvnduuc4g8lg00d5ahg0,2,2
cvvu4udpebk000cif250,2,2
cvvv82lpebk000cif5pg,2,2
clr0u53nofvg00b189og,2,2
cvvbm3t27ee000f98400,2,2
cvm3n1o9dj0g00f67t9g,2,2
cvniucbpuid000a5irkg,2,2
d5rb6dei8kjg00c40q2g,2,2
d5pccbui2fk000aej82g,2,2
d04i0pk72f3g00bvqnlg,2,2
d04hrutpebk000e5ugjg,2,2
d16bs3nl1m5000c6l6ig,2,2
d036aa4mmp30009kqkkg,2,2
cvqjs0rpuid000abqgbg,2,2
d0jslm2o7i8g00bm1egg,2,2
cvnk1udu3ph000aivot0,2,2
d04i7090qf8g00a42pvg,2,2
cvvbojhggil000fbgc1g,2,2
d5gps9mi2fk000ae042g,2,2
cvq26079vfn000c1g3gg,2,2
cuvmj38muso00097chrg,2,2
d00lregh3d7g00d0qk7g,2,2
d04hqj8h3d7g00edo6c0,2,2
d00jhtdpebk000cousug,2,2
cvv7onc72f3g00a5piq0,2,2
cvneci0b12i000f40ktg,2,2
cvndsgd6kgfg00dqc44g,2,2
d56b0e68nps0009fame0,2,2
cvvu49t27ee000ffqgp0,2,2
d035v779vfn000e5r770,2,2
d0nrkbvj3ju000d50k20,2,2
d04hqc10qf8g00a42nr0,2,2
cpma8rn9iisg00a64hhg,2,2
