RecordID,CountyID,LandDescriptionID,BriefLegal,Subdivision,Lot,Block,AbstractName,AcreageByTract,QuarterCalls,Remarks
ca890287-0588-4db8-8055-6ac0fdba743b,221,0079614b-453e-42e4-bbc6-f68b1dbad958,FAIRWAYS ADDITION J 13,FAIRWAYS ADDITION,13,J,NULL,NULL,NULL,NULL
9f6312e0-6ad3-47a3-9dd6-e6813a625b80,221,007c575e-00ac-4722-ac35-b02e138fff75,VOL 741 PAGE 68,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0590c6e5-0d9d-455b-b388-44dafd7ac898,221,00836a3e-ea19-4d32-b66e-60eb33821c2e,NORTH PARK ADDITION 22 1.0770 acres,NORTH PARK ADDITION,NULL,22,NULL,1.0770,NULL,NULL
1c878881-6000-4677-945b-fe7557dd9eaf,221,0085f1c0-7347-486a-9775-72c7420d179b,32.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL
bd245fa8-b183-48c9-9d7e-db80a6530320,221,008ba2bb-bd90-442e-a17c-415d2d14aa91,CIBOLA PROPERTIES REPLAT C 43,CIBOLA PROPERTIES REPLAT,43,C,NULL,NULL,NULL,NULL
da4e665f-9223-4c49-9add-a5db28dc6113,221,008d1eb9-b9b9-4a91-afa9-bf264cc690f0,EVANS M 111,NULL,NULL,NULL,NULL,NULL,NULL,NULL
b5d08948-1973-4c12-ab5b-7a75062e843d,221,00971ee5-ab10-4215-b5b0-a9155a46dc17,30.35,NULL,NULL,NULL,NULL,NULL,NULL,NULL
aa0ca62a-833f-4cfb-aac7-966a1ab1e05d,221,009ae90c-187b-4ccf-aec1-7246dd267515,VICTORY PLACE ADDITION 1 7,VICTORY PLACE ADDITION,7,1,NULL,NULL,NULL,NULL
c226e0b0-6cc3-430a-b25d-1a8414cae292,221,009be07b-59eb-4b4c-9cb2-0cb65f42813b,309.85,NULL,NULL,NULL,NULL,NULL,NULL,NULL
afb9578a-f269-4587-8977-7f7c4acca0d6,221,00ab1690-d87b-488b-9d68-12a37d710ca0,398.87,NULL,NULL,NULL,NULL,NULL,NULL,NULL
98a34e7f-0e6a-4fbe-801a-173aa1c485c2,221,00b20400-8dbb-49d7-bee7-1c476425c49a,CAREY PL                00019 0002,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2fac7c89-a80c-4cfe-b145-85f0cab178f2,221,00b26f28-e030-4047-ac25-08c827c4f04f,SCHULAIN ACRES SUBDIVISION 6 103.8700 acres,SCHULAIN ACRES SUBDIVISION,6,NULL,NULL,103.8700,NULL,NULL
31eb530c-90f6-4c09-9d28-ba503246cfb1,221,00b3710f-c894-45e3-acbe-26a01c72c5ad,LAWN ORIGINAL TOWN OF 3 6,LAWN ORIGINAL TOWN OF,6,3,NULL,NULL,NULL,NULL
389a6314-2533-4c1c-b9da-70dcc6b5fb51,221,00b4aa91-a1f9-41ae-a025-b7b6eef7017a,305.63,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a4ae2ade-3153-4eda-8dc0-bc89f000714b,221,00ba3785-bc8b-414c-af57-ab950e0f086a,A-1432 WINTERS W G 33 SE 54.2860 acres,NULL,NULL,NULL,1432,54.2860,SE,NULL
5bf5827f-da54-47e1-a934-e07112f1f4e4,221,00bbf372-7ab6-4b45-b26e-fffa65ab7a37,ABILENE ORIGINAL TOWN OF 23 3,ABILENE ORIGINAL TOWN OF,3,23,NULL,NULL,NULL,NULL
10c60c52-c351-4b83-8213-477c19bff6ed,221,00bea7a5-f4ae-445d-baf3-7e77213c80b9,W B HALE ADDITION G 20,W B HALE ADDITION,20,G,NULL,NULL,NULL,NULL
413eaf45-e92c-4252-9ca2-f90e82b9bcd9,221,00c0a6b6-148c-4bc4-99dc-9d349e187d55,FAIRWAYS ADDITION CONTINUATION 1 A 104,FAIRWAYS ADDITION CONTINUATION 1,104,A,NULL,NULL,NULL,NULL
195a35dc-120c-40da-8c84-e65f0288ab2d,221,00c4624a-813c-4bfb-afbb-96a0d6799d1c,BROOK HOLLOW ADDITION SECTION 1 21 12,BROOK HOLLOW ADDITION SECTION 1,12,21,NULL,NULL,NULL,NULL
f17dd92d-3971-4ceb-aec1-ce6a223a51d0,221,00d18d4a-e82d-4afa-9f3a-d1b1796a0b87,NO SUBD IDENTIFIED 31 17,NO SUBD IDENTIFIED,17,31,NULL,NULL,NULL,NULL
f4f1bb35-277c-4119-bc87-f32ae4bfb894,221,00d2cf3c-04a4-4b0d-a8b3-9dddfcaa3f9d,594.28,NULL,NULL,NULL,NULL,NULL,NULL,NULL
fd0cf760-0ee6-4a3a-b78d-32bb3e523db3,221,00d65c78-bdf3-4bb6-8d73-0234cf01bf09,WATERSIDE AT CEDAR CREEK SUBDIVISION SECTION 1 C 13 8.6800 acres,WATERSIDE AT CEDAR CREEK SUBDIVISION SECTION 1,13,C,NULL,8.6800,NULL,NULL
33c73ed5-e587-4224-9d9f-4006a0003de8,221,00d9ba65-9111-4256-af42-573db2938490,HARVEST ADDITION SECTION 1 C 26 31.2040 acres,HARVEST ADDITION SECTION 1,26,C,NULL,31.2040,NULL,NULL
7ab8e6e1-8e63-4f09-aa48-4db0f973632f,221,00da96e4-0b5d-4b85-bcca-8cf4b8757730,SEE RECORD,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14bf7ddb-aa92-4609-819e-8acbccee0581,221,00027f1e-6939-45aa-a7ac-82a8b75c8f59,A-691 DORROUGH S J 25 5.0000 acres,NULL,NULL,NULL,691,5.0000,NULL,NULL
9f2c5799-2ddd-46c3-a196-68915142ca19,221,00078fd7-167d-4148-bece-47da7d495513,TUSCOLA ORIGINAL TOWN OF A 22 0.2210 acres,TUSCOLA ORIGINAL TOWN OF,22,A,NULL,0.2210,NULL,NULL
212b8022-1b63-44eb-9088-1c1d0f85a1bd,221,001638d5-c78b-490c-9a94-bc5609e50d29,MEADOWS ADDITION F 35,MEADOWS ADDITION,35,F,NULL,NULL,NULL,NULL
585e63cf-e5d8-4dff-bc9c-609766b216cc,221,0016558d-52f3-4e0f-98dd-4825bd6be322,ABILENE CITY OF 123 9,ABILENE CITY OF,9,123,NULL,NULL,NULL,NULL
a30154ff-3f78-4e41-a8ee-15fb472ae540,221,0017c3a7-a863-4a4f-98bb-ed7a04dc0021,BECK J H 42 11.5400 acres,NULL,NULL,NULL,NULL,11.5400,NULL,NULL
7a6f2b23-56c5-4e92-a84c-224fb1afcce2,221,001831de-db1d-4494-904b-c87bc2180078,SOUTH TREADAWAY AND INDUSTRIAL BOULEVARD PLAZA ADDITION SECTION 5 J 4,SOUTH TREADAWAY AND INDUSTRIAL BOULEVARD PLAZA ADDITION SECTION 5,4,J,NULL,NULL,NULL,NULL
85e5c4d6-3d5e-4ea3-b572-720e540f032a,221,001a8c1b-b28d-4a91-aa38-9a9daf0140fd,BUTTERFIELD MEADOWS SECTION 5 G 8 7.9250 acres,BUTTERFIELD MEADOWS SECTION 5,8,G,NULL,7.9250,NULL,NULL
20d974bc-69f1-4f1a-975a-7397e9270701,221,001d3b3e-4e79-4cb9-a3e3-db051e9cf288,17.33,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8b9c45b3-0df4-421c-95e0-9706cf5eae8a,221,001d4414-2684-4447-8756-8abb1b9c580b,ABILENE ORIGINAL TOWN OF 133 7,ABILENE ORIGINAL TOWN OF,7,133,NULL,NULL,NULL,NULL
d9817eea-df48-4fda-b947-6de279c3e2e6,221,00207dda-2e9f-4916-9fad-32df23f36e9e,ELMWOOD WEST ADDITION SECTION 5 N 14,ELMWOOD WEST ADDITION SECTION 5,14,N,NULL,NULL,NULL,NULL
84304756-fbf2-42e5-add7-4236ac8b5294,221,002b4386-0b5a-4443-bb68-27738cc9d5d7,ABILENE ORIGINAL TOWN OF 181 2,ABILENE ORIGINAL TOWN OF,2,181,NULL,NULL,NULL,NULL
85fa1a90-8fbf-4b25-8f1f-3ede57bbd6d6,221,002ebf59-4ee8-4b92-a1aa-a7ab0700ddd2,LT4 BK 6 BOULEVARD HEIGHTS,NULL,NULL,NULL,NULL,NULL,NULL,NULL
856c73c2-a7b2-42b0-87dd-e8148da94dcd,221,003981f1-b4b3-4db7-af6b-29c25330d8a5,COLLEGE DRIVE 4 2,COLLEGE DRIVE,2,4,NULL,NULL,NULL,NULL
37744dce-735e-4c50-b250-36b0ce6a93f1,221,004125a4-6f00-40f2-a800-77c89e99152c,BROOKHOLLOW ADDITION SECTION 9 109,BROOKHOLLOW ADDITION SECTION 9,109,NULL,NULL,NULL,NULL,NULL
f55776cf-77b5-4b89-937e-3a2e51525d13,221,004b9e27-26db-48dc-a4cb-799d1ae08346,HUNTERS LANDING SECTION 2 J 3 28.0500 acres,HUNTERS LANDING SECTION 2,3,J,NULL,28.0500,NULL,NULL
b11c3e2f-f764-453b-96d9-6dfb0e20f49c,221,00515b55-c8f4-46fd-86a7-c5082bcebc8c,ROYAL CREST ADDITION C 6 2,ROYAL CREST ADDITION,6,C,NULL,NULL,NULL,NULL
d35fbff8-3383-46b5-8aaf-04838b9d3cf0,221,0054cd86-54ad-498f-9b22-adf8de06fbe1,WESTLAWN ADDITION 8 31,WESTLAWN ADDITION,31,8,NULL,NULL,NULL,NULL
83807342-6e42-4191-b212-8fffe941dda7,221,005663de-58a2-483d-a218-4422840a9ce9,HIDDEN VALLEY VIEW ESTATES 104,HIDDEN VALLEY VIEW ESTATES,104,NULL,NULL,NULL,NULL,NULL
9f2c5799-2ddd-46c3-a196-68915142ca19,221,005e59f7-2bde-401d-ab67-a68ef87c5dab,TUSCOLA ORIGINAL TOWN OF A 18 6.8190 acres,TUSCOLA ORIGINAL TOWN OF,18,A,NULL,6.8190,NULL,NULL
5b32d243-d894-4364-8932-926c3b77426a,221,00637439-361a-4d06-a964-020c0cd23999,RIDGE AT TUSCOLA B 18 32.2130 acres,RIDGE AT TUSCOLA,18,B,NULL,32.2130,NULL,NULL
df26c001-733f-4163-85c9-39fdead1b33b,221,006a909d-9f0f-4122-9db6-4ae58e04be56,0.0400 acres,NULL,NULL,NULL,NULL,0.0400,NULL,NULL
aeb6b865-880b-4ade-ac15-8c54e8652bb6,221,00769017-96d3-4999-8534-c290602c2674,232.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL
212b8022-1b63-44eb-9088-1c1d0f85a1bd,221,0080ef0a-81c8-4c91-a365-87550686ffc0,MEASDOWS ADDITION E 19,MEASDOWS ADDITION,19,E,NULL,NULL,NULL,NULL
73a23784-f827-48f6-9f91-d12d53506bcd,221,008f740a-d8fa-44a9-b23b-c27ce68a0c15,SOUTHERN PACIFIC RAILROAD COMPANY 13 9 NWSW 17.5000 acres,NULL,NULL,NULL,NULL,17.5000,NWSW,NULL
37e1cd6a-19a7-4b34-a46f-5637d7629bb4,221,00074ddd-2ce1-49ea-af70-e21df28cdc4b,OAKS SUBDIVISION SECTION 2 REPLAT F 41 4.3650 acres,OAKS SUBDIVISION SECTION 2 REPLAT,41,F,NULL,4.3650,NULL,NULL
9ea4513f-38fe-4cc7-8dee-b7c01e7c090d,221,000a26be-7603-43c2-aef0-96f5e0c6d0af,ALTA VISTA ADDITION D 2,ALTA VISTA ADDITION,2,D,NULL,NULL,NULL,NULL
d2a440af-369a-480a-a4db-1ca400477c5b,221,000cc6c8-71e5-4cf2-b023-bf1f66683487,A-204 LEE P 421,NULL,NULL,NULL,204,NULL,NULL,NULL
ece5a48b-8455-4494-9e28-d76cdc4d4e50,221,0012f123-ff17-4223-a73f-d7d6b55a6e34,SEE RECORD,NULL,NULL,NULL,NULL,NULL,NULL,NULL
80db1830-aa90-4c2e-8498-92c5f119c86d,221,00149d75-282e-49bb-a3ef-c268a5f42799,246.33,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25b3a410-b6c2-4ed0-97c9-6df4a0bc9248,221,001b7dc8-5da5-4ee3-8552-578cc2b1d8b3,SEE RECORD,NULL,NULL,NULL,NULL,NULL,NULL,NULL
de61a49e-0e48-426c-abdb-966a95463ad9,221,0020ee9c-1aae-498b-ad5c-14c10e2605f6,66.59,NULL,NULL,NULL,NULL,NULL,NULL,NULL
bf52c4bf-1fdb-442f-b1a1-c60a358b624b,221,00216d06-7c5c-422f-b4c9-0bffd8f37b74,643.34,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ca9489ed-b5fc-4631-9b70-e825ae0f1ac5,221,0023c6e2-d813-462d-81b9-065c527eec71,HEDGES ADDITION SECTION 3 5 7,HEDGES ADDITION SECTION 3,7,5,NULL,NULL,NULL,NULL
7976f2e3-4fd4-47be-a0d7-7fb761735a62,221,0028d867-0c5f-4d98-9368-ab699cfb98c8,A-226 REED N 98.0000 acres,NULL,NULL,NULL,226,98.0000,NULL,NULL
7c3ac360-1171-4790-8b2a-e4077b9dd1f8,221,002973ed-76a4-4174-aacb-9e8c4dae7f10,SEE RECORD,NULL,NULL,NULL,NULL,NULL,NULL,NULL
307cb144-d094-4a31-bd70-143f83f96a73,221,002dccf0-7a29-41ec-a72a-194f1c30a980,LYTLE SHORES SOUTH ADDITION SECTION 7 O 4,LYTLE SHORES SOUTH ADDITION SECTION 7,4,O,NULL,NULL,NULL,NULL
818462cb-eaed-4208-b803-9287b9344af5,221,00332794-cdba-49e1-ac28-347de2fc5f3e,A-995 HENDERSON S T 38 NE,NULL,NULL,NULL,995,NULL,NE,NULL
2022b75c-1b98-4b6d-ac84-0783b22f0827,221,0043e3d7-f692-4fe6-9e93-db2d2aba62b0,HUNTERS CREEK ADDITION SECTION 1 A 43,HUNTERS CREEK ADDITION SECTION 1,43,A,NULL,NULL,NULL,NULL
a8efa6f1-9ead-44cc-a2b1-5c639778e853,221,004ba6c6-9d07-4146-9d53-f34786f1e03c,BRADSHAW ORIGINAL TOWN OF 39 1,BRADSHAW ORIGINAL TOWN OF,1,39,NULL,NULL,NULL,NULL
7ba3d6fc-f638-4dcd-9634-d36fe729c728,221,0053e1b0-42b8-4b09-a356-915c6d561b7c,A-439 YBARBO J 464 248.7000 acres,NULL,NULL,NULL,439,248.7000,NULL,NULL
e4ef8bf3-f0b6-4e91-bc05-eeb3b5150126,221,00545194-fe09-4c9b-b19a-c94ed2b6869f,LONE STAR RANCH SECTION 1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5b1860b9-5dd1-4aa7-b30a-96eea831fd43,221,0058cb3b-27af-4413-844c-31ecd0a9e281,CARRIAGE HILLS ADDITION SECTION 3 V 14 49.3160 acres,CARRIAGE HILLS ADDITION SECTION 3,14,V,NULL,49.3160,NULL,NULL
bfcd0cd7-cbc4-4bd5-a393-7372bb6e5260,221,005dc1b5-74aa-4832-8f43-389c603cdbc9,MINDY MORRIS SUBDIVISION A 102 0.9460 acres,MINDY MORRIS SUBDIVISION,102,A,NULL,0.9460,NULL,NULL
d80a1fd6-660f-4725-a414-746e47a450b7,221,005e3cf0-f14a-4dc2-9035-4cce3c97bf9f,A-319 TALBOT M 103 31.2040 acres,NULL,NULL,NULL,319,31.2040,NULL,NULL
0da88c7d-8924-4d9d-8f6b-c2f5e4170f4f,221,00618444-7f31-4c7f-b402-e3ca76fb5a5f,LAL 27 SW 2.5000 acres,NULL,NULL,NULL,NULL,2.5000,SW,NULL
9d7ec76f-d066-4e01-bd8e-f881143a6e48,221,0062ad27-d0bd-4a3a-8f7e-83f420075b42,SEE RECORD,NULL,NULL,NULL,NULL,NULL,NULL,NULL
42175691-ba57-4e5d-a6fc-ae2aba2293dc,221,0062bb7f-9f57-4294-94bb-c93d2b6b6c17,A-776 KELLEY C A 14 NW 49.3160 acres,NULL,NULL,NULL,776,49.3160,NW,NULL
4581746c-f717-44c7-a906-ee21b53e8289,221,0063c931-b83d-49ca-b977-f555348cf69e,470.53,NULL,NULL,NULL,NULL,NULL,NULL,NULL
117050c0-f35f-40e3-b000-aa98cead03d8,221,006b48eb-25e7-4897-81b2-45f7b89e1a50,SEE RECORD,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a8186277-bc06-428a-97d5-94c9b0005102,221,0080f7c8-6466-4dcb-8e0d-64c7e2ed56f8,SEE RECORD,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ba2ec2a4-d04e-4500-9096-9275e384792a,221,008770c0-6903-4706-9b51-2ca129ee5207,A-777 KELLEY J A 14 SW 49.3160 acres,NULL,NULL,NULL,777,49.3160,SW,NULL
eea579c1-6e3d-4c86-9cac-22d3b301d060,221,000beca0-7fb0-41d5-a709-c7d1f6469389,830.89,NULL,NULL,NULL,NULL,NULL,NULL,NULL
56a5e8e2-7deb-44be-abcb-9f0c3aa74aa4,221,00199d31-2363-4fcc-8519-46744c098ea3,680.80,NULL,NULL,NULL,NULL,NULL,NULL,NULL
abad77ef-13f2-4e55-9a83-396b97b4f9cc,221,0019cbff-61e5-4e65-bb29-4878e4def80a,ELM CREEK AT WYLIE ADDITION SECTION 4 E 9,ELM CREEK AT WYLIE ADDITION SECTION 4,9,E,NULL,NULL,NULL,NULL
241018a9-f2c8-4bc4-b685-32293bb18204,221,001a0e5e-33ab-4f14-9891-099baf95111b,SUNNYSIDE ADDITION 105,SUNNYSIDE ADDITION,105,NULL,NULL,NULL,NULL,NULL
3b221ea7-7112-40c8-a0d2-9b2a2c2d50cc,221,00202546-a133-4ecf-a581-f97cbe28653b,TALBOT M 103 150.0000 acres,NULL,NULL,NULL,NULL,150.0000,NULL,NULL
8e5074f1-22e0-4ca4-b695-b1926f92bd03,221,0026548b-f8f1-467f-828e-566c4fe9dba6,COUNTRY CLUB ADDITION REPLAT 1 5 S2 0.2600 acres,COUNTRY CLUB ADDITION REPLAT,5,1,NULL,0.2600,S2,NULL
9e4ff3aa-b461-42ab-9e8a-8075f94347a1,221,00279948-3f35-4e87-9a82-b9ee4be8f0eb,WESTERN HILLS ADDITION 1 1,WESTERN HILLS ADDITION,1,1,NULL,NULL,NULL,NULL
a9dff0fe-8cf6-430e-a2d3-079b570484bd,221,00284df7-f528-4928-9eaa-a1aee43c49c5,TO ANDERSON SUBDIVISION 2,TO ANDERSON SUBDIVISION,2,NULL,NULL,NULL,NULL,NULL
7549a644-bba9-452b-96b4-6a7cbafabb61,221,002aed55-0f81-44d8-9ec1-672e5559cd43,LYTLE SHORES EAST ADDITION SECTION 2 G 7,LYTLE SHORES EAST ADDITION SECTION 2,7,G,NULL,NULL,NULL,NULL
a35e2f26-716d-466e-a30d-e90a5cfba902,221,003b4d1d-e817-477e-9085-702b002748c3,SEE RECORD,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ec3daf32-d1a5-4aa8-8179-e2308673821a,221,003ba0d5-f468-4796-b13c-d9e38e8468db,HEADWATERS ESTATES SECTION 1 A 6,HEADWATERS ESTATES SECTION 1,6,A,NULL,NULL,NULL,NULL
c98b43c2-9d3c-4d9d-b797-25020ffbd671,221,003f166c-fe06-4f6a-8ee3-1e414393860d,BELLEVUE RIDGE 15 2,BELLEVUE RIDGE,2,15,NULL,NULL,NULL,NULL
19ddb1da-4daa-4f5b-bc18-79508d45310b,221,003f39b2-b7d3-468e-9053-11a0e2c9f3bb,COLLEGE ADDITION 17 2,COLLEGE ADDITION,2,17,NULL,NULL,NULL,NULL
557660c6-b5ba-4f07-9b24-633425b2ef7d,221,00447e0c-7707-49df-bb99-dec75c1c3e83,A-412 VAUGHAN W E 106 20.7350 acres,NULL,NULL,NULL,412,20.7350,NULL,NULL
90c3eff3-302f-445f-bb6d-cf88210c637e,221,00459418-40b2-4506-94f1-395a464fdf9b,ABILENE ORIGINAL TOWN OF 55,ABILENE ORIGINAL TOWN OF,NULL,55,NULL,NULL,NULL,NULL
b1613586-b5b9-423a-8e42-aafce593bf6d,221,0053551c-9171-4cb1-b3a5-ecef09dce7bc,A-23 BECK J H 42 6.3000 acres,NULL,NULL,NULL,23,6.3000,NULL,NULL
9d62a435-deed-4db8-a377-7ea8661829ad,221,00574c7c-d656-4542-ae63-b99adff62472,TEXAS AND PACIFIC RAILWAY COMPANY 66 SW 0.8570 acres,NULL,NULL,NULL,NULL,0.8570,SW,NULL
5395158a-0c81-4688-8fc0-813e38c77f57,221,00575f6d-084f-430a-963b-e13113de3a17,ARTHEL HENSON ADDITION 4 12,ARTHEL HENSON ADDITION,12,4,NULL,NULL,NULL,NULL
99fcd8ad-710f-44ac-a292-82b86bcc32c9,221,00577469-21cd-4de8-b6c1-df37de23ecc6,HOUSTON AND TEXAS CENTRAL RAILWAY COMPANY 224 64 57.9800 acres,NULL,NULL,NULL,NULL,57.9800,NULL,NULL
cc8f8f5d-a788-4c3b-ad95-fa3bc9ec0121,221,0058610e-1a36-48e5-99bc-fcaceed62f30,TUSCANY RIDGE ADDITION SECTION 1 C 2,TUSCANY RIDGE ADDITION SECTION 1,2,C,NULL,NULL,NULL,NULL
d874df38-2aee-43f2-8857-5dd22dde9030,221,005f0b91-f9cd-4212-9876-fb5f862e5c91,TEXAS AND PACIFIC RAILWAY COMPANY 64 19 E2 200.0000 acres,NULL,NULL,NULL,NULL,200.0000,E2,NULL
d829fcbb-8c42-49fc-8846-8f71e3c319b5,221,005fdd41-fea3-45f8-a393-23031bcaf3ca,TEXAS AND PACIFIC RAILWAY COMPANY 35 16 2.3400 acres,NULL,NULL,NULL,NULL,2.3400,NULL,NULL
d145c492-4d77-4baf-b9cf-8f66d7650bec,221,00601cc0-7332-41bb-a4a5-cb6500da95f0,CUPP T Z 15 NE 800.0000 acres,NULL,NULL,NULL,NULL,800.0000,NE,NULL
04c00122-aa08-4e33-92c4-dfb9e0752990,221,006209c3-ed80-4304-95e5-d82d5c97b6cf,STONEGATE ADDITION SECTION 1 1 15,STONEGATE ADDITION SECTION 1,15,1,NULL,NULL,NULL,NULL
29723018-eb58-4d9b-8eac-f80b6ee87adf,221,006dbac5-1c75-444e-ba8d-f0bf26b2310f,HOLLOWAY FARMS A 32 61.1030 acres,HOLLOWAY FARMS,32,A,NULL,61.1030,NULL,NULL
f880571a-e0fe-4213-84c2-c789cd924678,221,0076188d-76eb-4968-842e-af9cc3f5b3a4,400AC LG 143 GOLIAD CSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8b39abc0-3f85-4345-b7d7-d6a7f119d501,221,0084f390-43ed-4e65-b2d6-48b5b2ef87cd,VOL 730 PAGE 530,NULL,NULL,NULL,NULL,NULL,NULL,NULL
95df83d0-8905-4da4-b130-cab1b79ce9e5,221,008996e1-7f2c-46c1-8029-8bf9db6ed2a2,HILLS OF TUSCOLA SECTION 2 B 9,HILLS OF TUSCOLA SECTION 2,9,B,NULL,NULL,NULL,NULL
e4040fe8-9d09-4a85-89bf-efda34ae44a0,221,008a277b-beff-4a71-bf9e-2b8de28df411,5015.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL
f3279add-b2fe-43bb-8eab-5f1ffa3abbe5,221,008d77c7-8077-4f4a-946d-59bf034c9cf6,LEGACY VILLAGE SECTION 2 A 14 8.2400 acres,LEGACY VILLAGE SECTION 2,14,A,NULL,8.2400,NULL,NULL
1686a622-7b81-4dfe-b71b-4de4f5a30b34,221,008efbe2-0cd7-4ccd-a955-1b95a33b0185,SADDLE CREEK ESTATES ADDITION SECTION 2 B 210,SADDLE CREEK ESTATES ADDITION SECTION 2,210,B,NULL,NULL,NULL,NULL
16cae7fb-89ec-41f0-8515-32387cf27165,221,0097702d-281f-4964-ab25-7bd7c0818830,PACK SADDLE PRAIRIE SECTION 2 B 3 119.1300 acres,PACK SADDLE PRAIRIE SECTION 2,3,B,NULL,119.1300,NULL,NULL
5735fa21-1647-4f20-bb8a-a4749200f1e4,221,00994152-d396-4549-9140-73bb6fc5a61b,22949.76,NULL,NULL,NULL,NULL,NULL,NULL,NULL
579fbf37-64c5-4fab-8cdd-f91b067f884f,221,009b535a-41c8-4242-8547-3f276ca17124,HOLLOWAY FARMS C 5 61.1030 acres,HOLLOWAY FARMS,5,C,NULL,61.1030,NULL,NULL
2d953c3f-a66c-449e-b294-0a6fdb891909,221,009ba795-e02a-4cab-8415-76c8879b949c,HALLTOWN ORIGINAL TOWN OF 14 24 0.5970 acres,HALLTOWN ORIGINAL TOWN OF,24,14,NULL,0.5970,NULL,NULL
e9c1d26b-89f0-4415-88d2-ebdec3e0d988,221,009efcec-01f7-4694-a051-e5526eca5ea2,93.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL
b99a3466-75f5-4787-a1bb-b5aa42e79e18,221,009fdfaf-fe24-47db-ab85-63b6a8d658e3,CRESCENT HEIGHTS A 4,CRESCENT HEIGHTS,4,A,NULL,NULL,NULL,NULL
fb4e7092-e5e5-49c3-b057-d91e187db8fe,221,00a34832-cbae-405d-a4e1-45815a0bb16c,VOL 1 PAGE 56,NULL,NULL,NULL,NULL,NULL,NULL,NULL
f9a274dd-2d88-46e3-b986-011b5bd9cbe5,221,00a3dfc8-06e7-4b27-bbb6-072c999c377c,SOUTHERN PACIFIC RAILROAD COMPANY 34 1 68.0000 acres,NULL,NULL,NULL,NULL,68.0000,NULL,NULL
f347b0e8-c6d5-408d-af26-c290cfa52e43,221,00a4f772-5c00-48eb-a7e9-da827ff579b9,HARVEST ADDITION SECTION 1 A 51 A-319 TALBOT M 103 31.2040 acres,HARVEST ADDITION SECTION 1,51,A,319,31.2040,NULL,NULL
7a8df7e5-b479-49f1-b77a-4f2e6d3c7337,221,00a55c49-f374-4589-adb3-51dd0e0c6744,A-777 KELLEY J A 14 SW 49.3160 acres,NULL,NULL,NULL,777,49.3160,SW,NULL
35eda33c-6357-4f93-81e2-9e010e5bc49c,221,00a81a9e-1143-4801-9e3c-90034ea22d01,HUNTERS LANDING SECTION 2 G 11 0.51 acres,HUNTERS LANDING SECTION 2,11,G,NULL,0.51,NULL,NULL
58b01bbe-0fad-4291-9796-037a3f3e695b,221,00ab0410-d432-4b1c-b7a6-8ce703db08c7,35.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL
bfc31468-2cb1-42dd-9d78-6496726886a3,221,00af427e-084d-4599-be8c-5d8441d86607,PRESLAR SUBDIVISION 17 149.4300 acres,PRESLAR SUBDIVISION,17,NULL,NULL,149.4300,NULL,NULL
dddf83b8-a3d8-4959-9114-8e7d73a99028,221,00b65536-48b7-4037-a307-a2baddd2270d,ANDREWS S 117 51.1930 acres,NULL,NULL,NULL,NULL,51.1930,NULL,NULL
ac6a5ad5-faef-4aa5-b0aa-f50047377b8b,221,00b7ed9a-b9fb-4f3c-bee3-db59687f6560,CANTERBURY CROSSING ADDITION A 1,CANTERBURY CROSSING ADDITION,1,A,NULL,NULL,NULL,NULL
cf14d6c7-c3ed-464b-a30b-a96b173a346e,221,00b8acab-c32f-4faa-9771-993ce05dbd0c,CARRIAGE HILLS ADDITION SECTION 4A AJ 17,CARRIAGE HILLS ADDITION SECTION 4A,17,AJ,NULL,NULL,NULL,NULL
5bd3d80e-392a-418a-911b-0f63563cc43d,221,00b953b0-cddc-4bfc-b0f4-cec35d21255a,SEE RECORD,NULL,NULL,NULL,NULL,NULL,NULL,NULL
bccaf04f-c079-4f25-85db-0979c07c3eab,221,00c87ef9-1144-471a-8517-7519af3303ff,A-776 KELLEY C A 14 NW 49.3160 acres,NULL,NULL,NULL,776,49.3160,NW,NULL
bfc3c332-2eac-403b-ae52-a734b0f8c4db,221,00ca33f5-77ef-46a3-9436-b1623fb6bdfb,384.31,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a8986d21-0284-4171-984e-a1f99b0f645f,221,00761a95-daa9-41fb-9406-b0077a7c1403,OVALO TOWN OF 53 11 17.1000 acres,OVALO TOWN OF,11,53,NULL,17.1000,NULL,NULL
a8986d21-0284-4171-984e-a1f99b0f645f,221,007ab78f-3b26-4b2c-a0a0-c6971dc865b6,OVALO TOWN OF 91 5,OVALO TOWN OF,5,91,NULL,NULL,NULL,NULL
