recordID,CountyID,CountyName,StateAbbreviation,recordNumber,fileDate,statusID,originalFileName,storageFilePath
b1564891-492e-4986-9894-ca654d92261d,184,Parker,TX,202207985,2022-03-02 00:00:00,17,b1564891-492e-4986-9894-ca654d92261d,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\B156
b234e693-15ca-4c40-85c4-bbe4192c47fd,184,Parker,TX,202213057,2022-04-05 00:00:00,17,b234e693-15ca-4c40-85c4-bbe4192c47fd,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\B234
b3227f34-1160-4c7b-be6c-198496756d79,184,Parker,TX,202211552,2022-03-28 00:00:00,17,b3227f34-1160-4c7b-be6c-198496756d79,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\B322
b32e18f4-6962-4680-83b4-1419f8ad6e64,184,Parker,TX,202209292,2022-03-10 00:00:00,17,b32e18f4-6962-4680-83b4-1419f8ad6e64,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\B32E
b45a43a2-a66e-43e0-9278-aee9be38860d,184,Parker,TX,202212381,2022-03-31 00:00:00,17,b45a43a2-a66e-43e0-9278-aee9be38860d,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\B45A
b78bef1a-a213-43ce-9dae-1d6d43a18db2,184,Parker,TX,202215211,2022-04-21 00:00:00,17,b78bef1a-a213-43ce-9dae-1d6d43a18db2,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\B78B
b9002a36-3945-49e9-92e0-7588ba1fee89,184,Parker,TX,202216331,2022-04-28 00:00:00,17,b9002a36-3945-49e9-92e0-7588ba1fee89,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\B900
ba332421-6bb1-4168-9a52-ae0a40e1b0c5,184,Parker,TX,202206802,2022-02-23 00:00:00,17,ba332421-6bb1-4168-9a52-ae0a40e1b0c5,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\BA33
bb48cf67-94b2-42f0-b25b-49f2ba12bea0,184,Parker,TX,202215898,2022-04-26 00:00:00,17,bb48cf67-94b2-42f0-b25b-49f2ba12bea0,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\BB48
bdb9069b-9bcf-49e3-ac15-b8ce35212ea9,184,Parker,TX,202212128,2022-03-30 00:00:00,17,bdb9069b-9bcf-49e3-ac15-b8ce35212ea9,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\BDB9
c1df66b9-0018-4010-b528-6245b12f6eaf,184,Parker,TX,202216490,2022-04-29 00:00:00,17,c1df66b9-0018-4010-b528-6245b12f6eaf,\\aus2-cs-fss01.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\PARKER_IMAGES\C1DF
